epoch,binary_accuracy,f1_score,loss,precision,recall,val_binary_accuracy,val_f1_score,val_loss,val_precision,val_recall
22,0.9090200662612915,"""[0.8949389]""",0.24184833467006683,0.914730429649353,0.9023141860961914,0.8984806537628174,"""[0.9117647]""",0.253298819065094,0.8798497915267944,0.9323607683181763
23,0.908240556716919,"""[0.8970537]""",0.2440250813961029,0.9095982313156128,0.906764566898346,0.9019337296485901,"""[0.9089683]""",0.25081342458724976,0.8893129825592041,0.9270557165145874
24,0.909465491771698,"""[0.89805377]""",0.24417105317115784,0.9133168458938599,0.9049844145774841,0.905386745929718,"""[0.9090909]""",0.2494276762008667,0.8929936289787292,0.9297082424163818
25,0.9061247110366821,"""[0.8960798]""",0.24476967751979828,0.9116121530532837,0.8996439576148987,0.8957182168960571,"""[0.91042787]""",0.25923532247543335,0.8764045238494873,0.931034505367279
26,0.9067928791046143,"""[0.89799684]""",0.24007853865623474,0.9075105786323547,0.9060969948768616,0.9102209806442261,"""[0.9114619]""",0.2401634156703949,0.9126983880996704,0.9151193499565125
27,0.9095768332481384,"""[0.9041792]""",0.24095766246318817,0.9131507873535156,0.905429482460022,0.9102209806442261,"""[0.9112022]""",0.23988452553749084,0.9083769917488098,0.9204244017601013
28,0.9076837301254272,"""[0.89818686]""",0.2375955879688263,0.9139372110366821,0.9003115296363831,0.9095304012298584,"""[0.91416895]""",0.2389734536409378,0.905071496963501,0.9230769276618958
29,0.9091314077377319,"""[0.89664775]""",0.242624431848526,0.9134442210197449,0.9040943384170532,0.9081491827964783,"""[0.91745603]""",0.24052315950393677,0.8975672125816345,0.9297082424163818
30,0.9096881747245789,"""[0.8974685]""",0.24059604108333588,0.915032684803009,0.9034267663955688,0.9095304012298584,"""[0.91626954]""",0.2393440157175064,0.9029754400253296,0.9257294535636902
31,0.911247193813324,"""[0.90003467]""",0.24027691781520844,0.9152999520301819,0.9065420627593994,0.9060773253440857,"""[0.918188]""",0.24384155869483948,0.894132673740387,0.9297082424163818
32,0.9085745811462402,"""[0.8986314]""",0.24073295295238495,0.9150282740592957,0.9009791016578674,0.905386745929718,"""[0.91632926]""",0.2437146008014679,0.8919948935508728,0.931034505367279
33,0.9085745811462402,"""[0.8991016]""",0.24222320318222046,0.9122334718704224,0.9043168425559998,0.9122928380966187,"""[0.9131921]""",0.23582205176353455,0.9119579792022705,0.9204244017601013
34,0.9125835299491882,"""[0.89772594]""",0.23607231676578522,0.9219567775726318,0.901646614074707,0.9046961069107056,"""[0.9138627]""",0.24466532468795776,0.8908629417419434,0.931034505367279
35,0.9086859822273254,"""[0.9008093]""",0.2424851953983307,0.9115143418312073,0.905429482460022,0.9129834175109863,"""[0.9095928]""",0.23726914823055267,0.917553186416626,0.9151193499565125
36,0.9093540906906128,"""[0.8981105]""",0.2389809936285019,0.9155374765396118,0.9020916819572449,0.9116021990776062,"""[0.9126876]""",0.24013757705688477,0.9086161851882935,0.9230769276618958
37,0.9062360525131226,"""[0.89831495]""",0.23616184294223785,0.9134963750839233,0.8976413011550903,0.8929557800292969,"""[0.9151874]""",0.2609073519706726,0.8647990226745605,0.941644549369812
38,0.9108017683029175,"""[0.90143764]""",0.23607952892780304,0.9129948616027832,0.9083222150802612,0.9143646359443665,"""[0.9166666]""",0.23443588614463806,0.91015625,0.9270557165145874
39,0.9123607873916626,"""[0.90240806]""",0.22990907728672028,0.9166104793548584,0.9074321389198303,0.9136740565299988,"""[0.9088398]""",0.23487421870231628,0.9176626801490784,0.9164456129074097
40,0.9153674840927124,"""[0.9037637]""",0.2326154261827469,0.9201170206069946,0.9098798632621765,0.9081491827964783,"""[0.9082192]""",0.23940002918243408,0.908015787601471,0.9164456129074097
41,0.9090200662612915,"""[0.8982203]""",0.23893363773822784,0.916987955570221,0.8996439576148987,0.908839762210846,"""[0.9106901]""",0.2429245114326477,0.9007731676101685,0.9270557165145874
42,0.9096881747245789,"""[0.90274084]""",0.23637716472148895,0.9152198433876038,0.9032042622566223,0.9150552749633789,"""[0.91416895]""",0.23587635159492493,0.9113429188728333,0.9270557165145874
43,0.9150334000587463,"""[0.90282935]""",0.23312632739543915,0.923880934715271,0.9047619104385376,0.9040055274963379,"""[0.91532254]""",0.24158217012882233,0.890724241733551,0.9297082424163818
44,0.9113585948944092,"""[0.9023094]""",0.23122191429138184,0.9136465191841125,0.9087672233581543,0.916436493396759,"""[0.91307324]""",0.23305074870586395,0.9192053079605103,0.9204244017601013
45,0.9158129096031189,"""[0.9055164]""",0.23168428242206573,0.9226594567298889,0.9078771471977234,0.9074585437774658,"""[0.91094494]""",0.2437043935060501,0.9005168080329895,0.924403190612793
46,0.9105790853500366,"""[0.90315133]""",0.23272329568862915,0.9142536520957947,0.9063195586204529,0.9136740565299988,"""[0.90771353]""",0.2347295582294464,0.919893205165863,0.9137930870056152
47,0.9099109172821045,"""[0.9006623]""",0.23510220646858215,0.9180848598480225,0.9003115296363831,0.9060773253440857,"""[0.9133965]""",0.2386007159948349,0.8981958627700806,0.924403190612793
48,0.9113585948944092,"""[0.90198797]""",0.23584894835948944,0.916066586971283,0.905874490737915,0.9040055274963379,"""[0.91566265]""",0.24462300539016724,0.8917197585105896,0.9283819794654846
49,0.9077950716018677,"""[0.9012687]""",0.23825199902057648,0.9115402102470398,0.9034267663955688,0.9178176522254944,"""[0.91235334]""",0.23228536546230316,0.9205297827720642,0.9217506647109985
50,0.9140312075614929,"""[0.90469056]""",0.23361988365650177,0.9197113513946533,0.9074321389198303,0.9150552749633789,"""[0.9080857]""",0.232495978474617,0.921228289604187,0.9151193499565125
51,0.9125835299491882,"""[0.9044866]""",0.23187655210494995,0.9177742600440979,0.9065420627593994,0.9157458543777466,"""[0.9146758]""",0.23224660754203796,0.916886568069458,0.9217506647109985
52,0.9075723886489868,"""[0.9008696]""",0.2427166998386383,0.9141048789024353,0.8998664617538452,0.916436493396759,"""[0.9062937]""",0.2322128266096115,0.9306122660636902,0.9071618318557739
53,0.9124721884727478,"""[0.9005563]""",0.23205606639385223,0.9186992049217224,0.9052069187164307,0.9060773253440857,"""[0.91862816]""",0.2400834560394287,0.8951406478881836,0.9283819794654846
54,0.915590226650238,"""[0.90558636]""",0.2332138568162918,0.9222423434257507,0.9078771471977234,0.9136740565299988,"""[0.9166666]""",0.2317938655614853,0.9132720232009888,0.9217506647109985
55,0.9130289554595947,"""[0.9032929]""",0.22615915536880493,0.9165357947349548,0.9089897871017456,0.9046961069107056,"""[0.9162759]""",0.2436908483505249,0.8918575048446655,0.9297082424163818
56,0.910356342792511,"""[0.900878]""",0.23456871509552002,0.9147740006446838,0.9052069187164307,0.9046961069107056,"""[0.9167767]""",0.25335413217544556,0.8821340203285217,0.9429708123207092
57,0.9081291556358337,"""[0.8995038]""",0.2380470335483551,0.9115997552871704,0.9040943384170532,0.9060773253440857,"""[0.91884637]""",0.24111613631248474,0.8931297659873962,0.931034505367279
58,0.9145879745483398,"""[0.90619963]""",0.23218651115894318,0.9171703457832336,0.9116600155830383,0.905386745929718,"""[0.91463417]""",0.23792819678783417,0.8980644941329956,0.9230769276618958
59,0.9126948714256287,"""[0.9026508]""",0.22937265038490295,0.9193037748336792,0.9049844145774841,0.9067679643630981,"""[0.9161636]""",0.2438146024942398,0.8973042368888855,0.9270557165145874
60,0.9134743809700012,"""[0.9033376]""",0.23118896782398224,0.9201899170875549,0.9056519865989685,0.908839762210846,"""[0.9142091]""",0.24436654150485992,0.9007731676101685,0.9270557165145874
61,0.9136971235275269,"""[0.9051924]""",0.22916416823863983,0.921559751033783,0.9045394062995911,0.9102209806442261,"""[0.91142666]""",0.2419126033782959,0.9031007885932922,0.9270557165145874
62,0.9114699363708496,"""[0.9037907]""",0.2327721267938614,0.918344259262085,0.9034267663955688,0.9081491827964783,"""[0.91409403]""",0.2435540109872818,0.8996139168739319,0.9270557165145874
63,0.9122494459152222,"""[0.9041763]""",0.23143503069877625,0.9196105003356934,0.9036493301391602,0.9067679643630981,"""[0.91409403]""",0.24811992049217224,0.8973042368888855,0.9270557165145874
64,0.91158127784729,"""[0.9039834]""",0.23060530424118042,0.9153569936752319,0.9072096347808838,0.9157458543777466,"""[0.9117043]""",0.23715804517269135,0.9179894328117371,0.9204244017601013
