epoch,binary_accuracy,f1_score,loss,precision,recall,val_binary_accuracy,val_f1_score,val_loss,val_precision,val_recall
11,0.9133630394935608,"""[0.90892404]""",0.24168062210083008,0.9083516597747803,0.9196707010269165,0.9205800890922546,"""[0.9286191]""",0.21802613139152527,0.9029003977775574,0.9496021270751953
12,0.916481077671051,"""[0.9100287]""",0.23730957508087158,0.9107064604759216,0.9236760139465332,0.919889509677887,"""[0.9288091]""",0.21786634624004364,0.9017632007598877,0.9496021270751953
13,0.9144766330718994,"""[0.9124929]""",0.2347906082868576,0.9089113473892212,0.9214507937431335,0.924723744392395,"""[0.9290495]""",0.21245688199996948,0.9118773937225342,0.9469496011734009
14,0.9171492457389832,"""[0.9103005]""",0.2333981990814209,0.915742814540863,0.9190031290054321,0.9205800890922546,"""[0.92871416]""",0.21528752148151398,0.9039191007614136,0.9482758641242981
15,0.9174832701683044,"""[0.9141748]""",0.2313896119594574,0.9108824133872986,0.9256786704063416,0.9191988706588745,"""[0.9279039]""",0.21275898814201355,0.9016393423080444,0.9482758641242981
16,0.9177060127258301,"""[0.91305834]""",0.22912567853927612,0.9127280712127686,0.9238985180854797,0.9212707281112671,"""[0.9285237]""",0.21375441551208496,0.9060913920402527,0.9469496011734009
17,0.9211581349372864,"""[0.9156461]""",0.2247343510389328,0.9197339415550232,0.9230084419250488,0.9205800890922546,"""[0.9265688]""",0.21426509320735931,0.9049429893493652,0.9469496011734009
18,0.9246102571487427,"""[0.9147376]""",0.2222064882516861,0.9228894114494324,0.926791250705719,0.9240331649780273,"""[0.92738175]""",0.21330952644348145,0.9075949192047119,0.9509283900260925
19,0.9218263030052185,"""[0.91706645]""",0.22443951666355133,0.9154250621795654,0.929684042930603,0.9226519465446472,"""[0.92938805]""",0.20969633758068085,0.9104859232902527,0.9442970752716064
20,0.9233853220939636,"""[0.9174018]""",0.2209109514951706,0.9219512343406677,0.9252336621284485,0.9219613075256348,"""[0.92718774]""",0.21383507549762726,0.9062104225158691,0.9482758641242981
21,0.9255011081695557,"""[0.9181943]""",0.21826301515102386,0.9232131242752075,0.9283488988876343,0.9212707281112671,"""[0.9284281]""",0.21307902038097382,0.9071246981620789,0.9456233382225037
22,0.9260579347610474,"""[0.9178192]""",0.21776755154132843,0.9242357015609741,0.9283488988876343,0.919889509677887,"""[0.928]""",0.21363581717014313,0.9027777910232544,0.9482758641242981
23,0.924387514591217,"""[0.91815275]""",0.21688805520534515,0.9221066832542419,0.9272363185882568,0.9226519465446472,"""[0.92804307]""",0.2109503149986267,0.9094387888908386,0.9456233382225037
24,0.9242761731147766,"""[0.9200731]""",0.21708613634109497,0.9209712743759155,0.9283488988876343,0.9233425259590149,"""[0.92617446]""",0.21201467514038086,0.909554123878479,0.9469496011734009
25,0.9247215986251831,"""[0.9207004]""",0.21193815767765045,0.9240337610244751,0.9256786704063416,0.9212707281112671,"""[0.9267643]""",0.21564947068691254,0.9040403962135315,0.9496021270751953
26,0.9244989156723022,"""[0.9214148]""",0.21096323430538177,0.9208204746246338,0.9290164709091187,0.9233425259590149,"""[0.92728484]""",0.2134280502796173,0.9074777960777283,0.9496021270751953
27,0.9288418889045715,"""[0.92421824]""",0.2105112075805664,0.9257786870002747,0.9325767755508423,0.9226519465446472,"""[0.92679644]""",0.21107344329357147,0.9104859232902527,0.9442970752716064
28,0.929844081401825,"""[0.9222159]""",0.2099645733833313,0.9293333292007446,0.9305741190910339,0.9226519465446472,"""[0.9264706]""",0.21127288043498993,0.9094387888908386,0.9456233382225037
29,0.9290645718574524,"""[0.923829]""",0.20781691372394562,0.923753023147583,0.9354695081710815,0.9240331649780273,"""[0.9257525]""",0.20947280526161194,0.9107142686843872,0.9469496011734009
30,0.9275055527687073,"""[0.9219178]""",0.2088003307580948,0.9253929853439331,0.9301290512084961,0.9240331649780273,"""[0.9266666]""",0.21115300059318542,0.9096692204475403,0.9482758641242981
31,0.9279509782791138,"""[0.92283106]""",0.20541797578334808,0.9252708554267883,0.9312416315078735,0.9226519465446472,"""[0.9284768]""",0.21266190707683563,0.9063290953636169,0.9496021270751953
32,0.928396463394165,"""[0.92430633]""",0.2078615427017212,0.9251490235328674,0.9323542714118958,0.9226519465446472,"""[0.9290921]""",0.21281927824020386,0.9042820930480957,0.9522546529769897
33,0.9286191463470459,"""[0.92611957]""",0.20389367640018463,0.9231275916099548,0.935247004032135,0.9240331649780273,"""[0.9295774]""",0.2079375833272934,0.9117646813392639,0.9456233382225037
34,0.9267260432243347,"""[0.9210858]""",0.20702219009399414,0.9269812703132629,0.9265687465667725,0.9219613075256348,"""[0.93156147]""",0.20948882400989532,0.9062104225158691,0.9482758641242981
35,0.929287314414978,"""[0.92464036]""",0.2030840665102005,0.9298284649848938,0.9287939667701721,0.9233425259590149,"""[0.9293333]""",0.2092989981174469,0.9085133671760559,0.9482758641242981
36,0.9311804175376892,"""[0.9242873]""",0.20247991383075714,0.9306666851043701,0.9319092035293579,0.9240331649780273,"""[0.9284281]""",0.20789918303489685,0.9128205180168152,0.9442970752716064
37,0.9302895069122314,"""[0.925981]""",0.20428334176540375,0.9307349920272827,0.9299065470695496,0.9191988706588745,"""[0.9281477]""",0.21666906774044037,0.8966376185417175,0.9549071788787842
38,0.9293986558914185,"""[0.92628706]""",0.20336982607841492,0.9234313368797302,0.936582088470459,0.9233425259590149,"""[0.9300467]""",0.2108522653579712,0.9085133671760559,0.9482758641242981
39,0.928062379360199,"""[0.9228663]""",0.2030399888753891,0.9273656010627747,0.9290164709091187,0.9185082912445068,"""[0.9293729]""",0.21642154455184937,0.89552241563797,0.9549071788787842
40,0.9332962036132812,"""[0.92801267]""",0.20045454800128937,0.9275521636009216,0.9401423931121826,0.9240331649780273,"""[0.9305096]""",0.2125440090894699,0.9065656661987305,0.9522546529769897
41,0.929844081401825,"""[0.9251624]""",0.20173504948616028,0.9257382154464722,0.9348019361495972,0.9240331649780273,"""[0.9314704]""",0.21075624227523804,0.9107142686843872,0.9469496011734009
42,0.9305122494697571,"""[0.926402]""",0.2030240297317505,0.9298089742660522,0.9314641952514648,0.9240331649780273,"""[0.9313791]""",0.21019117534160614,0.9096692204475403,0.9482758641242981
43,0.9307349920272827,"""[0.9288723]""",0.20019486546516418,0.9275618195533752,0.9345794320106506,0.9261049628257751,"""[0.9299533]""",0.20881597697734833,0.9131545424461365,0.9482758641242981
44,0.928062379360199,"""[0.9250057]""",0.20055080950260162,0.9273656010627747,0.9290164709091187,0.924723744392395,"""[0.9286191]""",0.2088748663663864,0.9118773937225342,0.9469496011734009
45,0.9330735206604004,"""[0.9273845]""",0.19733886420726776,0.9307368993759155,0.9359145760536194,0.9233425259590149,"""[0.92985976]""",0.2090214639902115,0.912708580493927,0.9429708123207092
46,0.9308463335037231,"""[0.9262846]""",0.20063278079032898,0.9275778532028198,0.9348019361495972,0.9233425259590149,"""[0.9290495]""",0.2090393602848053,0.912708580493927,0.9429708123207092
